Tipo;Ítem inventariable;Producto con variantes;Venta en negativo;Nombre;Referencia;Unidad de medida;Categoría;Descripción;Costo inicial;Precio base;Impuesto;Precio total;Precio: General;Código cuenta contable;Cuenta contable;Código cuenta de inventario;Cuenta de inventario;Código cuenta de costo de venta;Cuenta de costo de venta;Código de barras
Producto;Si;No;Si;TARJETERO BLACK BRIDGE NEGRO;MC020080301;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK VAQUETA SUELA;MC020080402;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK VAQUETA LONDON;MC020080405;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK VAQUETA NEGRO;MC020080401;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK TAMPONATO SUELA;MC020080202;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK TAMPONATO LONDON;MC020080205;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK IGUANA CARAMELO;MC020080703;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BLACK NAPADO SUELA;MC020080102;Unidad;MARRO CHICA;TARJETERO;8990;6990;;6990;6990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOBRE GEMINI NAPADO CARAMELO;MG010800103;Unidad;MARRO GRANDE;SOBRE;79990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA AMARILLA SET SOBRE BRIDGE TABACO;MG010710304;Unidad;MARRO GRANDE;CARTERA;165990;159990;;159990;159990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA AMARILLA SET SOBRE BRIDGE LONDON;MG010710305;Unidad;MARRO GRANDE;CARTERA;165990;159990;;159990;159990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA VAQUETA SUELA;MC020050402;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA VAQUETA LONDON;MC020050405;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA BRIDGE TABACO;MC020050304;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA BRIDGE AZUL;MC020050309;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA BRIDGE ROJO;MC020050307;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO MARIA BRIDGE NEGRO;MC020050301;Unidad;MARRO CHICA;MONEDERO;19990;19990;;19990;19990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOBRE GEMINI NAPADO ROJO;MG010800107;Unidad;MARRO GRANDE;SOBRE;79990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
?Producto;Si;No;Si;TARJETERO OMA VAQUETA NEGRO;MC020040401;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA VAQUETA SUELA;MC020040402;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA VAQUETA LONDON;MC020040405;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA IGUANA CARAMELO;MC020040703;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA BRIDGE NEGRO;MC020040301;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA BRIDGE TABACO;MC020040304;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA BRIDGE ROJO;MC020040307;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA BRIDGE AZUL;MC020040309;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO OMA BRIDGE VERDE;MC020040310;Unidad;MARRO CHICA;TARJETERO;4990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO LEO VAQUETA SUELA;MC020070402;Unidad;MARRO CHICA;TARJETERO;15990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO LEO VAQUETA LONDON;MC020070405;Unidad;MARRO CHICA;TARJETERO;15990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO LEO TAMPONATO NEGRO;MC020070201;Unidad;MARRO CHICA;TARJETERO;15990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE NEGRO;MC020100301;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE TABACO;MC020100304;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE VERDE;MC020100310;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE ROJO;MC020100307;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE AZUL;MC020100309;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO ARIES BRIDGE CARAMELO;MC020100303;Unidad;MARRO CHICA;TARJETERO;9990;9990;;9990;9990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE NEGRO;MC020110301;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE VERDE;MC020110310;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE ROJO;MC020110307;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE AZUL;MC020110309;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE CARAMELO;MC020110303;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE TABACO;MC020110304;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION NAPADO NEGRO;MC020110101;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION NAPADO SUELA;MC020110102;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE CARAMELO;MC020140303;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE TABACO;MC020140304;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE ROJO;MC020140307;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE NEGRO;MC020140301;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE AZUL;MC020140309;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE CHESTER BRIDGE VERDE;MC020140310;Unidad;MARRO CHICA;PORTAPASAPORTE;15990;16990;;16990;16990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE SAM BRIDGE AZUL;MC020130309;Unidad;MARRO CHICA;PORTAPASAPORTE;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE SAM BRIDGE VERDE;MC020130310;Unidad;MARRO CHICA;PORTAPASAPORTE;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON VAQUETA LONDON;MC020120405;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE CARAMELO;MC020120303;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE NEGRO;MC020120301;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE AZUL;MC020120309;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE VERDE;MC020120310;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE ROJO;MC020120307;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE TABACO;MC020120304;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON BRIDGE SUELA;MC020120302;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTAPASAPORTE RON TAMPONATO SUELA;MC020120202;Unidad;MARRO CHICA;PORTAPASAPORTE;14990;15990;;15990;15990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY NAPADO CARAMELO;MC020150103;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE TABACO;MC020150304;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE CARAMELO;MC020150303;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE ROJO;MC020150307;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE NEGRO;MC020150301;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE AZUL;MC020150309;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO HARRY BRIDGE VERDE;MC020150310;Unidad;MARRO CHICA;TARJETERO;26990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO JUAN NAPADO NEGRO;MC020190101;Unidad;MARRO CHICA;TARJETERO;29990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO JUAN NAPADO SUELA;MC020190102;Unidad;MARRO CHICA;TARJETERO;29990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO BILL NAPADO SUELA;MC020260102;Unidad;MARRO CHICA;TARJETERO;18990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA BRIDGE NEGRO;MC020220301;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA BRIDGE CARAMELO;MC020220303;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA BRIDGE TABACO;MC020220304;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA BRIDGE AZUL;MC020220309;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA NAPADO SUELA;MC020220102;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA NAPADO CARAMELO;MC020220103;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA LUCA NAPADO NEGRO;MC020220101;Unidad;MARRO CHICA;BILLETERA;44990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ NAPADO NEGRO;MC020170101;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ NAPADO SUELA;MC020170102;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ BRIDGE NEGRO;MC020170301;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ BRIDGE ROJO;MC020170307;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ BRIDGE AZUL;MC020170309;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ BRIDGE TABACO;MC020170304;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ BRIDGE VERDE;MC020170310;Unidad;MARRO CHICA;PORTALENTES;12990;13990;;13990;13990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA NAPADO CARAMELO;MC020210103;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA NAPADO SUELA;MC020210102;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA NAPADO NEGRO;MC020210101;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA BRIDGE TABACO;MC020210304;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA BRIDGE ROJO;MC020210307;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA BRIDGE AZUL;MC020210309;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA BRIDGE VERDE;MC020210310;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA OSADIA BRIDGE CARAMELO;MC020210303;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;.INACTIVO;D008;Unidad;DISC;INACTIVO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;.INACTIVO;D009;Unidad;DISC;INACTIVO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY TAMPONATO NEGRO;MC020200201;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY TAMPONATO SUELA;MC020200202;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY BRIDGE NEGRO;MC020200301;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY BRIDGE TABACO;MC020200304;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY BRIDGE ROJO;MC020200307;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA KEY BRIDGE AZUL;MC020200309;Unidad;MARRO CHICA;BILLETERA;0;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA AMARILLA SET SOBRE BRIDGE NEGRO;MG010710301;Unidad;MARRO GRANDE;CARTERA;165990;159990;;159990;159990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA AMARILLA SET SOBRE BRIDGE VERDE;MG010710310;Unidad;MARRO GRANDE;CARTERA;165990;159990;;159990;159990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO CHICO BRIDGE NEGRO;MC020230301;Unidad;MARRO CHICA;MONEDERO;5990;5990;;5990;5990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO CHICO BRIDGE VERDE;MC020230310;Unidad;MARRO CHICA;MONEDERO;5990;5990;;5990;5990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO CHICO BRIDGE AZUL;MC020230309;Unidad;MARRO CHICA;MONEDERO;5990;5990;;5990;5990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO CHICO BRIDGE CARAMELO;MC020230303;Unidad;MARRO CHICA;MONEDERO;5990;5990;;5990;5990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;NECESSAIRE BRIDGE NEGRO;MC010010301;Unidad;MARRO CHICA;NECESSAIRE;119990;121990;;121990;121990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;NECESSAIRE TAMPONATO SUELA;MC010010202;Unidad;MARRO CHICA;NECESSAIRE;119990;121990;;121990;121990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO VINCENT BRIDGE ROJO;MC020380307;Unidad;MARRO CHICA;TARJETERO;34990;34990;;34990;34990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO VINCENT BRIDGE AZUL;MC020380309;Unidad;MARRO CHICA;TARJETERO;34990;34990;;34990;34990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO VINCENT BRIDGE CARAMELO;MC020380303;Unidad;MARRO CHICA;TARJETERO;34990;34990;;34990;34990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO VINCENT VAQUETA SUELA;MC020380402;Unidad;MARRO CHICA;TARJETERO;34990;34990;;34990;34990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO VINCENT VAQUETA LONDON;MC020380405;Unidad;MARRO CHICA;TARJETERO;34990;34990;;34990;34990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;NECESSAIRE MINI MARCOS BRIDGE TABACO;MG010260304;Unidad;MARRO GRANDE;NECESSAIRE;99990;104990;;104990;104990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;NECESSAIRE MINI MARCOS BRIDGE ROJO;MG010260307;Unidad;MARRO GRANDE;NECESSAIRE;99990;104990;;104990;104990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI BRIDGE ROJO;MC020270307;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI BRIDGE AZUL;MC020270309;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI BRIDGE CARAMELO;MC020270303;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI VAQUETA SUELA;MC020270402;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI VAQUETA LONDON;MC020270405;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO KENNY BRIDGE ROJO;MC020280307;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO KENNY BRIDGE AZUL;MC020280309;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO KENNY BRIDGE NEGRO;MC020280301;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO KENNY BRIDGE CARAMELO;MC020280303;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO KENNY BRIDGE VERDE;MC020280310;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE BRIDGE AZUL;MC020290309;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE BRIDGE SUELA;MC020290302;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE BRIDGE NEGRO;MC020290301;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE BRIDGE CARAMELO;MC020290303;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE BRIDGE ROJO;MC020290307;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE NAPADO CARAMELO;MC020290103;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE NAPADO SUELA;MC020290102;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE NAPADO NEGRO;MC020290101;Unidad;MARRO CHICA;MONEDERO;23990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA PENY NAPADO SUELA;MC020300102;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA PENY NAPADO NEGRO;MC020300101;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA PENY NAPADO VERDE;MC020300110;Unidad;MARRO CHICA;BILLETERA;89990;95990;;95990;95990;;Ventas;;Mercaderías;;Costo de la mercadería;
